in_channels,f_height,max_channels,num_masks,latency_mean
21,12,96,1,0.08146138861775398
21,12,96,2,0.08150230860337615
21,12,96,3,0.08501498959958553
21,12,96,4,0.08040654007345438
21,12,96,5,0.08092843927443027
21,12,101,1,0.0832446594722569
21,12,101,2,0.08306653006002307
21,12,101,3,0.0819513201713562
21,12,101,4,0.08236491121351719
21,12,101,5,0.08207258069887757
21,12,106,1,0.08244504919275641
21,12,106,2,0.08289518067613244
21,12,106,3,0.08354135090485215
21,12,106,4,0.0819196505472064
21,12,106,5,0.08544652024284005
21,12,111,1,0.08400630904361606
21,12,111,2,0.08392932126298547
21,12,111,3,0.08404647000133991
21,12,111,4,0.08388787042349577
21,12,111,5,0.08251457009464502
21,12,116,1,0.08425879990682006
21,12,116,2,0.08418867131695151
21,12,116,3,0.08375059813261032
21,12,116,4,0.08293716004118323
21,12,116,5,0.08693953044712543
21,12,121,1,0.08336515165865421
21,12,121,2,0.08384243119508028
21,12,121,3,0.08577371016144753
21,12,121,4,0.08365144021809101
21,12,121,5,0.12165715219452977
21,12,126,1,0.0830375892110169
21,12,126,2,0.09408232988789678
21,12,126,3,0.0861444091424346
21,12,126,4,0.08440609090030193
21,12,126,5,0.08631339995190501
21,12,131,1,0.08562996983528137
21,12,131,2,0.09046521969139576
21,12,131,3,0.08596670115366578
21,12,131,4,0.08667726069688797
21,12,131,5,0.08582659065723419
21,12,136,1,0.08578762179240584
21,12,136,2,0.08540320210158825
21,12,136,3,0.08496491005644202
21,12,136,4,0.08387985872104764
21,12,136,5,0.08797788061201572
21,12,141,1,0.08539678994566202
21,12,141,2,0.0865359790623188
21,12,141,3,0.09063248988240957
21,12,141,4,0.08693140000104904
21,12,141,5,0.08541791001334786
21,12,146,1,0.08715420961380005
21,12,146,2,0.09108865167945623
21,12,146,3,0.08637943072244525
21,12,146,4,0.08522592019289732
21,12,146,5,0.08856215048581362
26,12,26,1,0.05686057033017278
26,12,26,2,0.05714131984859705
26,12,26,3,0.057406709529459476
26,12,26,4,0.05734891165047884
26,12,26,5,0.057517699897289276
26,12,31,1,0.07631229003891349
26,12,31,2,0.07565728155896068
26,12,31,3,0.07617027033120394
26,12,31,4,0.07666480029001832
26,12,31,5,0.07684377022087574
26,12,36,1,0.08107377914711833
26,12,36,2,0.0764576205983758
26,12,36,3,0.07634134963154793
26,12,36,4,0.07910293992608786
26,12,36,5,0.07730955025181174
26,12,41,1,0.07611273089423776
26,12,41,2,0.077556730248034
26,12,41,3,0.07688548881560564
26,12,41,4,0.07667720085009933
26,12,41,5,0.07751547964289784
26,12,46,1,0.07657648995518684
26,12,46,2,0.11275456985458732
26,12,46,3,0.12718732934445143
26,12,46,4,0.1251507317647338
26,12,46,5,0.11317424941807985
26,12,51,1,0.07818002952262759
26,12,51,2,0.07857738994061947
26,12,51,3,0.0777962408028543
26,12,51,4,0.07823370862752199
26,12,51,5,0.07784468121826649
26,12,56,1,0.07727047894150019
26,12,56,2,0.07807621033862233
26,12,56,3,0.07791667012497783
26,12,56,4,0.07837614044547081
26,12,56,5,0.07789880968630314
26,12,61,1,0.07840086007490754
26,12,61,2,0.07859720848500729
26,12,61,3,0.08058221079409122
26,12,61,4,0.07888112915679812
26,12,61,5,0.07962994975969195
26,12,66,1,0.07938466034829617
26,12,66,2,0.07927321130409837
26,12,66,3,0.07847233209758997
26,12,66,4,0.07920250063762069
26,12,66,5,0.07939293049275875
26,12,71,1,0.11930265929549932
26,12,71,2,0.11205425020307302
26,12,71,3,0.11133363004773855
26,12,71,4,0.12585419928655028
26,12,71,5,0.11811342090368271
26,12,76,1,0.11027654865756631
26,12,76,2,0.11842211009934545
26,12,76,3,0.11666986858472228
26,12,76,4,0.11865295004099607
26,12,76,5,0.1180489407852292
26,12,81,1,0.11617465177550912
26,12,81,2,0.12039378052577376
26,12,81,3,0.11982174823060632
26,12,81,4,0.11825722176581621
26,12,81,5,0.12011989951133728
26,12,86,1,0.11772854952141643
26,12,86,2,0.12011802988126874
26,12,86,3,0.11909629916772246
26,12,86,4,0.1204674388282001
26,12,86,5,0.08385394001379609
26,12,91,1,0.08208224084228277
26,12,91,2,0.08190063992515206
26,12,91,3,0.08600405883044004
26,12,91,4,0.08164566941559315
26,12,91,5,0.08128130109980702
26,12,96,1,0.08216225076466799
26,12,96,2,0.08229078957810998
26,12,96,3,0.0813655904494226
26,12,96,4,0.081513118930161
26,12,96,5,0.08514621993526816
26,12,101,1,0.08165989071130753
26,12,101,2,0.08288873126730323
26,12,101,3,0.08224128047004342
26,12,101,4,0.08398445090278983
26,12,101,5,0.08568447083234787
26,12,106,1,0.08114628959447145
26,12,106,2,0.0818590703420341
26,12,106,3,0.08257186971604824
26,12,106,4,0.08406507084146142
26,12,106,5,0.08425863925367594
26,12,111,1,0.08361703949049115
26,12,111,2,0.0840454688295722
26,12,111,3,0.08631051983684301
26,12,111,4,0.16193757066503167
26,12,111,5,0.1909450301900506
26,12,116,1,0.19156326074153185
26,12,116,2,0.18864654935896397
26,12,116,3,0.12094634119421244
26,12,116,4,0.12008876074105501
26,12,116,5,0.11850947979837656
26,12,121,1,0.1195234595797956
26,12,121,2,0.12528819032013416
26,12,121,3,0.1213999604806304
26,12,121,4,0.11900716926902533
26,12,121,5,0.11950690997764468
26,12,126,1,0.11848720954731107
26,12,126,2,0.12024658033624291
26,12,126,3,0.12049400946125388
26,12,126,4,0.11943042976781726
26,12,126,5,0.11922325007617474
26,12,131,1,0.11970688123255968
26,12,131,2,0.11873329058289528
26,12,131,3,0.12154177064076066
26,12,131,4,0.11906847124919295
26,12,131,5,0.11893284972757101
26,12,136,1,0.1269807107746601
26,12,136,2,0.11895856820046902
26,12,136,3,0.12131792958825827
26,12,136,4,0.11999464128166437
26,12,136,5,0.08598607964813709
26,12,141,1,0.08892721030861139
26,12,141,2,0.08658285019919276
26,12,141,3,0.08688741829246283
26,12,141,4,0.08608889067545533
26,12,141,5,0.08842382812872529
26,12,146,1,0.08540190989151597
26,12,146,2,0.08711643982678652
26,12,146,3,0.0879534101113677
26,12,146,4,0.08875600062310696
26,12,146,5,0.08728849003091455
31,12,31,1,0.05762182176113129
31,12,31,2,0.05712467012926936
31,12,31,3,0.05723392125219107
31,12,31,4,0.057480079121887684
31,12,31,5,0.05672588013112545
31,12,36,1,0.07584729930385947
31,12,36,2,0.07575185969471931
31,12,36,3,0.07594008930027485
31,12,36,4,0.07696175016462803
31,12,36,5,0.07787485839799047
31,12,41,1,0.07647384889423847
31,12,41,2,0.07682034047320485
31,12,41,3,0.07631143787875772
31,12,41,4,0.07642164127901196
31,12,41,5,0.07729172939434648
31,12,46,1,0.07627115119248629
31,12,46,2,0.07804555119946599
31,12,46,3,0.07625037804245949
31,12,46,4,0.07694222964346409
31,12,46,5,0.07764572044834495
31,12,51,1,0.07802311796694994
31,12,51,2,0.0768711301498115
31,12,51,3,0.07764287060126662
31,12,51,4,0.08137169061228633
31,12,51,5,0.07766697090119123
31,12,56,1,0.07751957047730684
31,12,56,2,0.07762728026136756
31,12,56,3,0.0785015500150621
31,12,56,4,0.07808184949681163
31,12,56,5,0.07739139022305608
31,12,61,1,0.07728540105745196
31,12,61,2,0.07843818049877882
31,12,61,3,0.07851228816434741
31,12,61,4,0.07835849188268185
31,12,61,5,0.07923240074887872
31,12,66,1,0.07881934056058526
31,12,66,2,0.07806095061823726
31,12,66,3,0.07829791866242886
31,12,66,4,0.0781974196434021
31,12,66,5,0.07897002156823874
31,12,71,1,0.0783180189318955
31,12,71,2,0.078748669475317
31,12,71,3,0.07861153921112418
31,12,71,4,0.07967825047671795
31,12,71,5,0.0792679307051003
31,12,76,1,0.07909705163910985
31,12,76,2,0.08005284937098622
31,12,76,3,0.07892800960689783
31,12,76,4,0.07939461153000593
31,12,76,5,0.0799917709082365
31,12,81,1,0.08217921014875174
31,12,81,2,0.0794588983990252
31,12,81,3,0.07968187099322677
31,12,81,4,0.11559374863281846
31,12,81,5,0.11401602998375893
31,12,86,1,0.1137002813629806
31,12,86,2,0.11593302944675088
31,12,86,3,0.1158789498731494
31,12,86,4,0.1154478988610208
31,12,86,5,0.11687617981806397
31,12,91,1,0.11664747959002852
31,12,91,2,0.117458610329777
31,12,91,3,0.11523781111463904
31,12,91,4,0.11593250092118979
31,12,91,5,0.11601007077842951
31,12,96,1,0.11480521177873015
31,12,96,2,0.11518737999722362
31,12,96,3,0.11610188987106085
31,12,96,4,0.1178842200897634
31,12,96,5,0.1161079085431993
31,12,101,1,0.11611497029662132
31,12,101,2,0.11704104021191597
31,12,101,3,0.11593904113397002
31,12,101,4,0.11756028048694134
31,12,101,5,0.11775103164836764
31,12,106,1,0.11741674970835447
31,12,106,2,0.11727432953193784
31,12,106,3,0.0827098498120904
31,12,106,4,0.08309412049129605
31,12,106,5,0.08321252884343266
31,12,111,1,0.0855357595719397
31,12,111,2,0.08248366881161928
31,12,111,3,0.08357032900676131
31,12,111,4,0.08401629980653524
31,12,111,5,0.08457523072138429
31,12,116,1,0.08293532999232411
31,12,116,2,0.08423470892012119
31,12,116,3,0.08431460941210389
31,12,116,4,0.08399459067732096
31,12,116,5,0.0855994108133018
31,12,121,1,0.08376774843782187
31,12,121,2,0.08415292017161846
31,12,121,3,0.08450845023617148
31,12,121,4,0.08603063877671957
31,12,121,5,0.08476790972054005
31,12,126,1,0.08417994948104024
31,12,126,2,0.08528696140274405
31,12,126,3,0.08522244170308113
31,12,126,4,0.08492810884490609
31,12,126,5,0.09342628065496683
31,12,131,1,0.09048738051205873
31,12,131,2,0.09618198964744806
31,12,131,3,0.08422082057222724
31,12,131,4,0.08391750045120716
31,12,131,5,0.08534913882613182
31,12,136,1,0.08476030081510544
31,12,136,2,0.08785894140601158
31,12,136,3,0.08468623971566558
31,12,136,4,0.08477550931274891
31,12,136,5,0.08478519041091204
31,12,141,1,0.09323080070316792
31,12,141,2,0.08635059930384159
31,12,141,3,0.08515382884070277
31,12,141,4,0.08552812971174717
31,12,141,5,0.08544262032955885
31,12,146,1,0.08595411898568273
31,12,146,2,0.08744466118514538
31,12,146,3,0.08764955913648009
31,12,146,4,0.08578989887610078
31,12,146,5,0.0867579597979784
36,12,36,1,0.057238079607486725
36,12,36,2,0.05788493202999234
36,12,36,3,0.0579310511238873
36,12,36,4,0.057050909381359816
36,12,36,5,0.05753262201324105
36,12,41,1,0.07666031830012798
36,12,41,2,0.07735033053904772
36,12,41,3,0.07633500033989549
36,12,41,4,0.07625933969393373
36,12,41,5,0.07643606048077345
36,12,46,1,0.07707420969381928
36,12,46,2,0.07764525944367051
36,12,46,3,0.08105358108878136
36,12,46,4,0.07642828859388828
36,12,46,5,0.07676250068470836
36,12,51,1,0.078008898999542
36,12,51,2,0.07874419912695885
36,12,51,3,0.07730850949883461
36,12,51,4,0.07834567921236157
36,12,51,5,0.07769071031361818
36,12,56,1,0.07766228867694736
36,12,56,2,0.07731175981462002
36,12,56,3,0.0767647591419518
36,12,56,4,0.07856075186282396
36,12,56,5,0.07839401019737124
36,12,61,1,0.0788042088970542
36,12,61,2,0.07895872928202152
36,12,61,3,0.08149547036737204
36,12,61,4,0.07834885036572814
36,12,61,5,0.0795407104305923
36,12,66,1,0.0792152900248766
36,12,66,2,0.07953723892569542
36,12,66,3,0.07812076015397906
36,12,66,4,0.07899412885308266
36,12,66,5,0.07899529067799449
36,12,71,1,0.07870414992794394
36,12,71,2,0.08098756894469261
36,12,71,3,0.07864509942010045
36,12,71,4,0.07936730980873108
36,12,71,5,0.07962955860421062
36,12,76,1,0.08120522135868669
36,12,76,2,0.08006899850443006
36,12,76,3,0.08005026960745454
36,12,76,4,0.08024899056181312
36,12,76,5,0.08052175166085362
36,12,81,1,0.08050104836001992
36,12,81,2,0.08008508011698723
36,12,81,3,0.08142319042235613
36,12,81,4,0.08057099068537354
36,12,81,5,0.08014305029064417
36,12,86,1,0.08265916956588626
36,12,86,2,0.0866011600010097
36,12,86,3,0.08159816963598132
36,12,86,4,0.08118014084175229
36,12,86,5,0.08047648007050157
36,12,91,1,0.07974134059622884
36,12,91,2,0.08048003073781729
36,12,91,3,0.08068040013313293
36,12,91,4,0.08075186051428318
36,12,91,5,0.08353180950507522
36,12,96,1,0.08916334016248584
36,12,96,2,0.08041133871302009
36,12,96,3,0.08153063943609595
36,12,96,4,0.08095045806840062
36,12,96,5,0.08094227872788906
36,12,101,1,0.08231139043346047
36,12,101,2,0.08258115965873003
36,12,101,3,0.08503631921485066
36,12,101,4,0.08855266962200403
36,12,101,5,0.09618605021387339
36,12,106,1,0.08304978953674436
36,12,106,2,0.0828019599430263
36,12,106,3,0.08172177942469716
36,12,106,4,0.08217780152335763
36,12,106,5,0.08388282964006066
36,12,111,1,0.09415991837158799
36,12,111,2,0.08340224856510758
36,12,111,3,0.0830906699411571
36,12,111,4,0.0830536987632513
36,12,111,5,0.08406138978898525
36,12,116,1,0.08309483993798494
36,12,116,2,0.08449311833828688
36,12,116,3,0.0834694504737854
36,12,116,4,0.08348449831828475
36,12,116,5,0.08482909062877297
36,12,121,1,0.08327419869601727
36,12,121,2,0.08695740019902587
36,12,121,3,0.08581690955907106
36,12,121,4,0.08547995006665587
36,12,121,5,0.08471362059935927
36,12,126,1,0.08339323103427887
36,12,126,2,0.08709729183465242
36,12,126,3,0.11090574087575078
36,12,126,4,0.08484096033498645
36,12,126,5,0.08540689013898373
36,12,131,1,0.08600367000326514
36,12,131,2,0.08487888844683766
36,12,131,3,0.08367619011551142
36,12,131,4,0.08454440860077739
36,12,131,5,0.08534334832802415
36,12,136,1,0.08447672007605433
36,12,136,2,0.09129025973379612
36,12,136,3,0.08560156216844916
36,12,136,4,0.08476499933749437
36,12,136,5,0.08472213987261057
36,12,141,1,0.08578554028645158
36,12,141,2,0.08515985915437341
36,12,141,3,0.08703417843207717
36,12,141,4,0.08929725969210267
36,12,141,5,0.0867925095371902
36,12,146,1,0.08575428975746036
36,12,146,2,0.08672610158100724
36,12,146,3,0.08618172025308013
36,12,146,4,0.08692139992490411
36,12,146,5,0.0871921912766993
41,12,41,1,0.05749339936301112
41,12,41,2,0.058738968800753355
41,12,41,3,0.0581160606816411
41,12,41,4,0.05744258873164654
41,12,41,5,0.06029929034411907
41,12,46,1,0.07678586058318615
41,12,46,2,0.08042787900194526
41,12,46,3,0.07711094105616212
41,12,46,4,0.07750243879854679
41,12,46,5,0.07783724926412106
41,12,51,1,0.07799700135365129
41,12,51,2,0.07748386124148965
41,12,51,3,0.07781546795740724
41,12,51,4,0.07706783013418317
41,12,51,5,0.07785786874592304
41,12,56,1,0.07743644993752241
41,12,56,2,0.07911419961601496
41,12,56,3,0.08160332916304469
41,12,56,4,0.07804001914337277
41,12,56,5,0.07673450978472829
41,12,61,1,0.077528259716928
41,12,61,2,0.07887483108788729
41,12,61,3,0.07964607095345855
41,12,61,4,0.07864134153351188
41,12,61,5,0.08327576098963618
41,12,66,1,0.0784687208943069
41,12,66,2,0.09064496960490942
41,12,66,3,0.07929021958261728
41,12,66,4,0.07850214140489697
41,12,66,5,0.07806972833350301
41,12,71,1,0.07922668009996414
41,12,71,2,0.07975784130394459
41,12,71,3,0.0780909601598978
41,12,71,4,0.07898333016782999
41,12,71,5,0.08060628082603216
41,12,76,1,0.08033080026507378
41,12,76,2,0.0801405287347734
41,12,76,3,0.07968385936692357
41,12,76,4,0.08157240925356746
41,12,76,5,0.08275883970782161
41,12,81,1,0.07885988103225827
41,12,81,2,0.07979061920195818
41,12,81,3,0.08088384987786412
41,12,81,4,0.08042871952056885
41,12,81,5,0.07988167926669121
41,12,86,1,0.08075318997725844
41,12,86,2,0.08186416933313012
41,12,86,3,0.07961083902046084
41,12,86,4,0.08115670178085566
41,12,86,5,0.0810040719807148
41,12,91,1,0.08315242826938629
41,12,91,2,0.08139665005728602
41,12,91,3,0.08207177044823766
41,12,91,4,0.0810729106888175
41,12,91,5,0.13457562075927854
41,12,96,1,0.1253198296763003
41,12,96,2,0.08234575157985091
41,12,96,3,0.08284432115033269
41,12,96,4,0.08263196097686887
41,12,96,5,0.08221538038924336
41,12,101,1,0.08026876021176577
41,12,101,2,0.08246306795626879
41,12,101,3,0.08130965987220407
41,12,101,4,0.08272591046988964
41,12,101,5,0.08372625103220344
41,12,106,1,0.08411760907620192
41,12,106,2,0.08274703053757548
41,12,106,3,0.08267819182947278
41,12,106,4,0.0825519417412579
41,12,106,5,0.08170158136636019
41,12,111,1,0.08430803893133998
41,12,111,2,0.08474578848108649
41,12,111,3,0.08333678124472499
41,12,111,4,0.08543652016669512
41,12,111,5,0.08528407895937562
41,12,116,1,0.08412195136770606
41,12,116,2,0.08456628071144223
41,12,116,3,0.08489189902320504
41,12,116,4,0.08550252066925168
41,12,116,5,0.08411671034991741
41,12,121,1,0.08352634962648153
41,12,121,2,0.08373220916837454
41,12,121,3,0.08434451883658767
41,12,121,4,0.08409691974520683
41,12,121,5,0.08507209829986095
41,12,126,1,0.08583161979913712
41,12,126,2,0.08634331868961453
41,12,126,3,0.08554260013625026
41,12,126,4,0.08448645938187838
41,12,126,5,0.0879775290377438
41,12,131,1,0.08590021869167686
41,12,131,2,0.08658570004627109
41,12,131,3,0.08431685855612159
41,12,131,4,0.08529859827831388
41,12,131,5,0.0855339108966291
41,12,136,1,0.0840019597671926
41,12,136,2,0.08512088097631931
41,12,136,3,0.08506151847541332
41,12,136,4,0.08467145962640643
41,12,136,5,0.08825389901176095
41,12,141,1,0.08542275056242943
41,12,141,2,0.0866366783156991
41,12,141,3,0.08634391007944942
41,12,141,4,0.08538448018953204
41,12,141,5,0.08625075221061707
41,12,146,1,0.08519344963133335
41,12,146,2,0.08564124116674066
41,12,146,3,0.0868309079669416
41,12,146,4,0.08649323834106326
41,12,146,5,0.08910631062462926
46,12,46,1,0.05698547000065446
46,12,46,2,0.05782795837149024
46,12,46,3,0.05761994980275631
46,12,46,4,0.057990679051727057
46,12,46,5,0.058769381139427423
46,12,51,1,0.07799056824296713
46,12,51,2,0.07923487108200788
46,12,51,3,0.0767019810155034
46,12,51,4,0.07718214066699147
46,12,51,5,0.07742484100162983
46,12,56,1,0.07733626989647746
46,12,56,2,0.07748283911496401
46,12,56,3,0.0786040211096406
46,12,56,4,0.08078448940068483
46,12,56,5,0.07895462913438678
46,12,61,1,0.07869911147281528
46,12,61,2,0.07978438166901469
46,12,61,3,0.08817264111712575
46,12,61,4,0.08094117045402527
46,12,61,5,0.07837811950594187
46,12,66,1,0.07902516983449459
46,12,66,2,0.08000410860404372
46,12,66,3,0.07939147064462304
46,12,66,4,0.07852846058085561
46,12,66,5,0.07802261039614677
46,12,71,1,0.07816145895048976
46,12,71,2,0.07941314950585365
46,12,71,3,0.07954451953992248
46,12,71,4,0.07938400143757463
46,12,71,5,0.08003804134204984
46,12,76,1,0.07939287927001715
46,12,76,2,0.07965756114572287
46,12,76,3,0.08076244965195656
46,12,76,4,0.08001313079148531
46,12,76,5,0.07960576098412275
46,12,81,1,0.07833943935111165
46,12,81,2,0.08022831054404378
46,12,81,3,0.07975745014846325
46,12,81,4,0.08188117993995547
46,12,81,5,0.08004911011084914
46,12,86,1,0.08099868893623352
46,12,86,2,0.08078043814748526
46,12,86,3,0.08072044933214784
46,12,86,4,0.08044472895562649
46,12,86,5,0.08122460916638374
46,12,91,1,0.0794353592209518
46,12,91,2,0.08102432824671268
46,12,91,3,0.08166840998455882
46,12,91,4,0.08069658884778619
46,12,91,5,0.08055635029450059
46,12,96,1,0.08121175924316049
46,12,96,2,0.08051557000726461
46,12,96,3,0.08182752877473831
46,12,96,4,0.08069642120972276
46,12,96,5,0.08184744045138359
46,12,101,1,0.08183915866538882
46,12,101,2,0.08085609879344702
46,12,101,3,0.08221498923376203
46,12,101,4,0.08189952932298183
46,12,101,5,0.08169064996764064
46,12,106,1,0.08168217958882451
46,12,106,2,0.08298680884763598
46,12,106,3,0.08205086924135685
46,12,106,4,0.08205793099477887
46,12,106,5,0.08239362854510546
46,12,111,1,0.0825188192538917
46,12,111,2,0.08424881147220731
46,12,111,3,0.08718276163563132
46,12,111,4,0.08420959115028381
46,12,111,5,0.08335451828315854
46,12,116,1,0.08796820882707834
46,12,116,2,0.08399775018915534
46,12,116,3,0.08308585034683347
46,12,116,4,0.08405845146626234
46,12,116,5,0.08463114034384489
46,12,121,1,0.09371370077133179
46,12,121,2,0.12710604118183255
46,12,121,3,0.1187468902207911
46,12,121,4,0.09500325890257955
46,12,121,5,0.08725146064534783
46,12,126,1,0.1280139689333737
46,12,126,2,0.08444810984656215
46,12,126,3,0.08396663935855031
46,12,126,4,0.08559426059946418
46,12,126,5,0.09182658046483994
46,12,131,1,0.08488155901432037
46,12,131,2,0.08602839894592762
46,12,131,3,0.08399922866374254
46,12,131,4,0.08483632002025843
46,12,131,5,0.08787445025518537
46,12,136,1,0.08557253982871771
46,12,136,2,0.08664160035550594
46,12,136,3,0.08555263048037887
46,12,136,4,0.0852116197347641
46,12,136,5,0.08579757064580917
46,12,141,1,0.08676524041220546
46,12,141,2,0.08919540792703629
46,12,141,3,0.08521294919773936
46,12,141,4,0.08529186015948653
46,12,141,5,0.08522467920556664
46,12,146,1,0.0860643689520657
46,12,146,2,0.08916300954297185
46,12,146,3,0.08659763960167766
46,12,146,4,0.08657294092699885
46,12,146,5,0.08717057993635535
51,12,51,1,0.05745589965954423
51,12,51,2,0.05812625866383314
51,12,51,3,0.058345841243863106
51,12,51,4,0.058378379326313734
51,12,51,5,0.05908261053264141
51,12,56,1,0.07813058095052838
51,12,56,2,0.07830672198906541
51,12,56,3,0.07706162985414267
51,12,56,4,0.07727273972705007
51,12,56,5,0.07770953932777047
51,12,61,1,0.07797026075422764
51,12,61,2,0.0780091411434114
51,12,61,3,0.07768783019855618
51,12,61,4,0.07787141017615795
51,12,61,5,0.0789343100041151
51,12,66,1,0.07761114044114947
51,12,66,2,0.07812152849510312
51,12,66,3,0.07858071010559797
51,12,66,4,0.08115475997328758
51,12,66,5,0.07860824931412935
51,12,71,1,0.08028453914448619
51,12,71,2,0.07845825981348753
51,12,71,3,0.08007124066352844
51,12,71,4,0.07933896034955978
51,12,71,5,0.07980403956025839
51,12,76,1,0.08008226053789258
51,12,76,2,0.08061514934524894
51,12,76,3,0.07921224925667048
51,12,76,4,0.07975612068548799
51,12,76,5,0.08045426104217768
51,12,81,1,0.07909407839179039
51,12,81,2,0.07981818867847323
51,12,81,3,0.08051224984228611
51,12,81,4,0.08029317948967218
51,12,81,5,0.08021267829462886
51,12,86,1,0.07952325977385044
51,12,86,2,0.11334729148074985
51,12,86,3,0.0803837995044887
51,12,86,4,0.07970007136464119
51,12,86,5,0.08115045027807355
51,12,91,1,0.07969549158588052
51,12,91,2,0.0799356703646481
51,12,91,3,0.08118480909615755
51,12,91,4,0.08082197047770023
51,12,91,5,0.08022313006222248
51,12,96,1,0.08055370068177581
51,12,96,2,0.08155985036864877
51,12,96,3,0.08136007003486156
51,12,96,4,0.08110322989523411
51,12,96,5,0.08412316907197237
51,12,101,1,0.08333393139764667
51,12,101,2,0.08164609083905816
51,12,101,3,0.08372343145310879
51,12,101,4,0.08156907046213746
51,12,101,5,0.0821880903095007
51,12,106,1,0.08199341129511595
51,12,106,2,0.08288074051961303
51,12,106,3,0.08202956058084965
51,12,106,4,0.08242602925747633
51,12,106,5,0.08261705981567502
51,12,111,1,0.08257672190666199
51,12,111,2,0.08337875129655004
51,12,111,3,0.08244791068136692
51,12,111,4,0.08395000826567411
51,12,111,5,0.08211744949221611
51,12,116,1,0.08232612162828445
51,12,116,2,0.08306086994707584
51,12,116,3,0.08329444099217653
51,12,116,4,0.08273994084447622
51,12,116,5,0.08352050092071295
51,12,121,1,0.08291152073070407
51,12,121,2,0.08270859951153398
51,12,121,3,0.08449100889265537
51,12,121,4,0.08630353957414627
51,12,121,5,0.08340368047356606
51,12,126,1,0.08370907977223396
51,12,126,2,0.08398530073463917
51,12,126,3,0.08299750043079257
51,12,126,4,0.08457547053694725
51,12,126,5,0.08475953014567494
51,12,131,1,0.08388997055590153
51,12,131,2,0.08463204139843583
51,12,131,3,0.0844967202283442
51,12,131,4,0.08545506047084928
51,12,131,5,0.08529103128239512
51,12,136,1,0.08368912851437926
51,12,136,2,0.08426688145846128
51,12,136,3,0.086268309969455
51,12,136,4,0.08514486951753497
51,12,136,5,0.08587632793933153
51,12,141,1,0.08500495925545692
51,12,141,2,0.08580561960116029
51,12,141,3,0.08627060102298856
51,12,141,4,0.09142419090494514
51,12,141,5,0.10541449068114161
51,12,146,1,0.08544813841581345
51,12,146,2,0.08788545150309801
51,12,146,3,0.0862056203186512
51,12,146,4,0.08701439015567303
51,12,146,5,0.08735873969271779
56,12,56,1,0.05774201126769185
56,12,56,2,0.0584874302148819
56,12,56,3,0.05776721052825451
56,12,56,4,0.0584336300380528
56,12,56,5,0.058616220485419035
56,12,61,1,0.07863138103857636
56,12,61,2,0.07799081970006227
56,12,61,3,0.0790820992551744
56,12,61,4,0.07819041144102812
56,12,61,5,0.07795952027663589
56,12,66,1,0.07795745972543955
56,12,66,2,0.07836095057427883
56,12,66,3,0.07814985001459718
56,12,66,4,0.078373271971941
56,12,66,5,0.0793101591989398
56,12,71,1,0.07860223995521665
56,12,71,2,0.0785190798342228
56,12,71,3,0.07862375816330314
56,12,71,4,0.08268625009804964
56,12,71,5,0.07917064009234309
56,12,76,1,0.07868974935263395
56,12,76,2,0.07964699063450098
56,12,76,3,0.07890288019552827
56,12,76,4,0.07966191973537207
56,12,76,5,0.0805956986732781
56,12,81,1,0.08041663793846965
56,12,81,2,0.0807160185649991
56,12,81,3,0.07972914958372712
56,12,81,4,0.080474519636482
56,12,81,5,0.07977367844432592
56,12,86,1,0.08063274202868342
56,12,86,2,0.07972558028995991
56,12,86,3,0.08135476848110557
56,12,86,4,0.08050441043451428
56,12,86,5,0.08059848099946976
56,12,91,1,0.08113862946629524
56,12,91,2,0.08057573111727834
56,12,91,3,0.0807050010189414
56,12,91,4,0.08990437956526875
56,12,91,5,0.08540261071175337
56,12,96,1,0.08003972936421633
56,12,96,2,0.08430011104792356
56,12,96,3,0.08115706034004688
56,12,96,4,0.08084486005827785
56,12,96,5,0.08122919127345085
56,12,101,1,0.08051614975556731
56,12,101,2,0.08262008894234896
56,12,101,3,0.08108759997412562
56,12,101,4,0.09291047928854823
56,12,101,5,0.08323166985064745
56,12,106,1,0.08042913861572742
56,12,106,2,0.081852360162884
56,12,106,3,0.08163742022588849
56,12,106,4,0.08196070091798902
56,12,106,5,0.11553311021998525
56,12,111,1,0.11209131916984916
56,12,111,2,0.08180153090506792
56,12,111,3,0.08242235984653234
56,12,111,4,0.08264950010925531
56,12,111,5,0.08357441052794456
56,12,116,1,0.08382418192923069
56,12,116,2,0.08585834875702858
56,12,116,3,0.08378395810723305
56,12,116,4,0.08394388947635889
56,12,116,5,0.08486279053613544
56,12,121,1,0.08289794903248549
56,12,121,2,0.08431792026385665
56,12,121,3,0.08613337064161897
56,12,121,4,0.08503323886543512
56,12,121,5,0.08729608962312341
56,12,126,1,0.08277302840724587
56,12,126,2,0.08404731983318925
56,12,126,3,0.0843037199229002
56,12,126,4,0.08519320050254464
56,12,126,5,0.08612251142039895
56,12,131,1,0.08447580970823765
56,12,131,2,0.08460283046588302
56,12,131,3,0.08542211027815938
56,12,131,4,0.08432821137830615
56,12,131,5,0.08703445084393024
56,12,136,1,0.08499136893078685
56,12,136,2,0.0851206504739821
56,12,136,3,0.08634055033326149
56,12,136,4,0.08553394116461277
56,12,136,5,0.09208802133798599
56,12,141,1,0.08611080003902316
56,12,141,2,0.08560361107811332
56,12,141,3,0.08589494973421097
56,12,141,4,0.08550245082005858
56,12,141,5,0.08651820011436939
56,12,146,1,0.08449014043435454
56,12,146,2,0.08793588960543275
